ID,propertyType,bedrooms,latitude,longitude,suburbName,distanceMetro(km),distanceAirport(km),distanceHospital(km),distanceRailway(km),area(square_meters),monthlyRent(us_dollar)
Train_0846,Independent Floor,1,28.66496086,77.10932159,Other,1.3969778122554062,12.434163986053283,14.524973603365192,11.189627680751991,69.68,159
Train_0847,Independent Floor,3,28.56746292,77.26913452,Delhi South,1.0128886787127191,18.102604956338872,6.000899925387621,9.493980567930755,250.84,1045
Train_0848,Apartment,3,28.60659218,77.29367828,Delhi East,0.4722705844792324,21.234242889197937,9.48456033639258,8.128303779259038,120.77,455
Train_0849,Independent Floor,1,28.53285027,77.26477814,Other,1.3037526888994395,17.79414039011221,6.729802686422388,12.81113753280585,48.31,98
Train_0850,Apartment,1,28.49805832,77.16482544,Other,0.363758477851077,10.061216444493011,8.70858298760934,16.832099232795247,46.45,123
Train_0851,Independent Floor,1,28.64109802,77.29805756,Delhi East,0.2878700543378422,22.95429280301406,12.067202343623537,7.563798708504311,74.32,221
Train_0852,Apartment,2,28.65615845,77.1320343,Delhi Central,0.3568969965861208,12.141051895645964,12.363816283558837,8.81538494465138,51.1,147
Train_0853,Independent House,3,28.64265633,77.13291168,West Delhi,0.6829852923970834,10.810249641074652,11.145653716707814,8.583945272209036,167.23,492
Train_0854,Apartment,3,28.57747269,77.04393768,Dwarka,1.135451338768514,4.70603117964126,16.075519251166618,18.69597172704082,139.35,369
Train_0855,Independent Floor,3,28.71273613,77.11151123,Other,0.453045442238729,17.688952659042616,18.709104540129697,13.261888802555244,97.55,227
Train_0856,Apartment,3,28.56026077,77.05447388,Dwarka,0.9659980962510578,3.0143563501088373,15.020638188821833,18.59599923694229,134.71,442
Train_0857,Independent Floor,2,28.63904953,77.18388367,Delhi West,0.6535457567552801,13.459312040613664,8.33580673905762,3.611655180946619,46.45,270
Train_0858,Independent Floor,3,28.70413971,77.15232086,North Delhi,0.9148525824274072,17.8141060264556,16.152990472493677,9.62084434875246,83.61,369
Train_0859,Apartment,3,28.59376526,77.04349518,Dwarka,0.3193552274920576,5.898084004615699,16.348720314511194,18.12581072220338,156.54,344
Train_0860,Apartment,4,28.57726288,77.04281616,Dwarka,1.2108567326006707,4.787247380524334,16.18329654688168,18.80627830167684,209.77,418
Train_0861,Apartment,3,28.53536034,77.24195099,Delhi South,0.8143727562064781,15.543006928219636,4.832411528261992,11.967453698928589,278.71,1476
Train_0862,Independent Floor,3,28.695364,77.15354919,North Delhi,0.1220052076472421,16.962322828293217,15.198109417829514,8.857666913091558,162.58,1107
Train_0863,Independent House,2,28.71377754,77.18983459,North Delhi,1.2033194376182474,20.391050629894693,16.37736071569018,8.539042584114432,83.61,209
Train_0864,Independent Floor,1,28.58909225,77.30220795,Delhi East,0.0575462272198501,21.617719389536767,9.55858523383847,9.876014505543662,55.74,110
Train_0865,Apartment,2,28.52456093,77.14914703,Delhi South,3.0485931974484526,7.149608049538084,7.411463669076867,14.74924547120002,78.97,289
Train_0866,Independent Floor,2,28.60995674,77.29586792,Delhi East,0.5386726336932102,21.54291191561536,9.849984185865328,8.149039429936096,51.1,172
Train_0867,Apartment,3,28.53081703,77.21680450000001,Other,1.3203615771709267,13.20336279548664,4.0905176856659065,12.294952345043413,106.84,325
Train_0868,Apartment,2,28.59685707,77.2977066,Delhi East,0.4308869232480261,21.35427545245536,9.402230267956991,9.02289182621567,106.84,325
Train_0869,Independent Floor,3,28.6989975,77.13842009999999,North Delhi,0.2604095307381242,16.81309861563842,16.139994139826165,10.247401002727669,176.52,553
Train_0870,Apartment,2,28.64241409,77.31874084,Other,0.6030904551155861,24.86454396487516,13.70565909417582,9.58604393054004,157.94,196
Train_0871,Apartment,1,28.72223663,77.12776184,Rohini,1.4521080408547384,19.018658938487427,18.91522710843354,12.73497739757948,43.66,86
Train_0872,Independent Floor,1,28.64454842,77.16497803,Delhi Central,0.4214366357523338,12.665641359050875,9.575000063624715,5.4571709662874825,23.23,123
Train_0873,Independent Floor,3,28.63581085,77.18512726,Delhi West,0.9542484596165892,13.302824818331857,7.957178500660219,3.5388624943529297,74.32,615
Train_0874,Independent Floor,3,28.58757019,77.07375336,Dwarka,0.8403345842298854,3.77544810206104,13.314056146511732,15.573011692397554,102.19,246
Train_0875,Apartment,4,28.57229614,77.04573822,Dwarka,1.494937314152165,4.269942972426585,15.868102877843178,18.76147151300857,236.9,455
Train_0876,Independent Floor,3,28.65056229,77.11911011,West Delhi,0.3853799363392464,11.1245934047619,12.700691958323096,9.98078060055883,200.67,1230
Train_0877,Independent Floor,3,28.57222939,77.28201294,Delhi South,1.2638748240567177,19.4039581650266,7.284760226807852,9.75915744634436,167.23,676
Train_0878,Independent Floor,3,28.67163086,77.10611725,West Delhi,0.8651160838438923,13.106365128751769,15.288048645449434,11.682377732750858,148.64,307
Train_0879,Independent Floor,2,28.55923843,77.29331207,Other,0.2561073794844324,20.421134456323724,8.408969080524024,11.574384243935114,69.68,147
Train_0880,Independent Floor,4,28.66560936,77.12810516,Delhi Central,0.8628480874571289,12.984548772143638,13.43620251656772,9.432130932821831,111.48,344
Train_0881,Apartment,3,28.6078186,77.04061127,Dwarka,1.3600224624361246,7.278904673852629,16.973786456775226,18.006536618777396,176.52,393
Train_0882,Apartment,1,28.50021362,77.18649292,Other,1.3325988524444867,11.663941923807398,7.675210904301646,16.03393036524426,41.81,110
Train_0883,Independent Floor,2,28.53907776,77.24563599,Other,0.8297739164637193,15.849069905966855,4.815046723639404,11.632153715003469,216.46,492
Train_0884,Independent Floor,3,28.69193649,77.20271301,North Delhi,0.8119329200676789,19.07656105807736,13.871106925807211,5.838741896696895,92.9,381
Train_0885,Independent Floor,3,28.54764557,77.23973846,Delhi South,0.6925370093796028,15.19531579874333,3.781312994354328,10.589012952259608,167.23,738
Train_0886,Independent Floor,1,28.63930511,77.18778229,Delhi West,0.5121033101891717,13.756037120172529,8.264423918644106,3.229426853425299,37.16,221
Train_0887,Independent Floor,3,28.63529968,77.22499847,Other,0.5294381967511415,16.36478253890013,7.769267188015426,0.8245080652977107,176.52,676
Train_0888,Independent Floor,3,28.69837952,77.14073181,North Delhi,0.0428233483773891,16.8203646175702,15.983809553756332,10.028002573887584,167.23,676
Train_0889,Apartment,1,28.64042664,77.18589783,Delhi Central,0.4615386519358043,13.707096916375274,8.430185854482318,3.4056594355666903,74.32,184
Train_0890,Apartment,1,28.58787155,77.04454803,Dwarka,0.5008066156435516,5.363584403803863,16.14079727925362,18.23103010156681,64.01,184
Train_0891,Independent Floor,1,28.63559532,77.27006531,Other,0.8684318257473819,20.21974909084359,9.752714237956294,4.873924259402544,33.45,97
Train_0892,Independent Floor,2,28.65271568,77.13159943,Delhi Central,0.0298104888962166,11.7726324107826,12.086809591618357,8.796313354733362,83.61,319
Train_0893,Independent Floor,1,28.541399,77.257164,Delhi South,0.78247020418002,16.945913948236598,5.593805211969218,11.674504223856376,65.03,209
Train_0894,Independent Floor,1,28.53613091,77.26185608,Other,0.9689400240165212,17.46364074275174,6.290786885893614,12.373405576033438,41.81,98
Train_0895,Apartment,2,28.63832664,77.07397461,Other,1.0594906274567308,9.30544195969393,15.299727610236635,14.350885286548031,83.61,246
Train_0896,Independent Floor,2,28.69923973,77.14016724,North Delhi,0.1517077637082023,16.892703773804485,16.093396427218963,10.130793201583849,83.61,258
Train_0897,Independent Floor,2,28.63163948,77.27108002,Other,0.4882143779364028,20.11989878292072,9.478818768435696,5.050656159481452,45.52,141
Train_0898,Independent Floor,1,28.60659218,77.29367828,Delhi East,0.4722705844792324,21.234242889197937,9.48456033639258,8.128303779259038,46.45,116
Train_0899,Independent Floor,2,28.49599648,77.18428802,Delhi South,1.4861464512443257,11.7337066769721,8.184054293725238,16.536443213571157,80.36,178
Train_0900,Independent Floor,1,28.49555397,77.18688202,Delhi South,1.689918839065607,11.9724121287619,8.163770641715868,16.53167735536529,46.45,135
Train_0901,Independent Floor,3,28.57203865,77.07083893,Other,0.6024542751296746,2.3327432409937305,13.413113977302803,16.566233100863897,134.9,282
Train_0902,Apartment,1,28.61868858,77.32926941,Other,2.1286233678478483,24.94985365255788,13.197027274131456,10.918355083173129,33.45,55
Train_0903,Independent Floor,2,28.64857864,77.16532135,Delhi Central,0.5483023085722041,13.039188389274832,9.964489621719151,5.467769602731141,83.61,282
Train_0904,Independent Floor,2,28.7009449,77.15193176,North Delhi,0.5629644183709825,17.471511894754617,15.833038974953835,9.396624753643197,148.64,344
Train_0905,Independent Floor,2,28.50021172,77.18647766,Delhi South,1.331440671353744,11.662775273164309,7.675819593193957,16.03444800598395,83.61,209
Train_0906,Independent Floor,2,28.56727409,77.24321747,Delhi South,0.5323981297982532,15.573578195075912,3.465057395631603,8.537526493893653,83.61,405
Train_0907,Apartment,1,28.60383606,77.02909851,Dwarka,0.3539563902626964,7.679801036842886,17.955965137460964,19.20100213081053,51.1,221
Train_0908,Independent Floor,1,28.5410614,77.26422119,Other,0.3928946414259208,17.63717832334404,6.21699513739602,11.938533062364291,41.81,184
Train_0909,Independent Floor,3,28.55765533,77.24909973,Delhi South,0.7394244294306755,16.09225201550248,4.1672692033187975,9.719988577211724,167.23,799
Train_0910,Apartment,2,28.60975075,77.33620453,Delhi East,2.7643015397269863,25.34653339624793,13.42969203702675,11.836965353549738,92.9,209
Train_0911,Independent Floor,3,28.56917763,77.24337006,Delhi South,0.6114253807588969,15.608290471602142,3.4891180706416254,8.33782883212666,120.77,473
Train_0912,Apartment,3,28.60425758,77.04748535,Dwarka,1.482645235892568,6.569901324468483,16.22178094925631,17.43962831101404,167.23,578
Train_0913,Independent Floor,2,28.59226608,77.30619812,Delhi East,0.5801553710206433,22.065157470840333,10.02914708310169,9.996450245855565,54.81,159
Train_0914,Independent Floor,2,28.53144836,77.22015381,Other,1.2100211071441596,13.510866406496753,4.106446692406016,12.219193064694345,83.61,233
Train_0915,Independent Floor,1,28.49114609,77.18217468,Delhi South,1.8490165466964088,11.874351344861685,8.758231066259507,17.106158235585674,55.74,129
Train_0916,Independent Floor,2,28.53423309,77.20944977,Delhi South,0.860933085391979,12.423776770938574,3.6195867951955134,11.961186434203563,69.68,295
Train_0917,Apartment,3,28.60261345,77.03928375,Dwarka,0.84831761837703,6.9054806741541,16.95532464627551,18.262127253213013,157.94,332
Train_0918,Independent Floor,2,28.55923843,77.29331207,Other,0.2561073794844324,20.421134456323724,8.408969080524024,11.574384243935114,51.1,86
Train_0919,Independent Floor,3,28.70433044,77.14995575,Other,0.9671213635549069,17.749251645591865,16.25193730911279,9.797816682794226,125.42,553
Train_0920,Independent House,1,28.59300804,77.30484772,Delhi East,0.5524843034157368,21.951001732455577,9.926082694798689,9.840896222861288,41.81,104
Train_0921,Independent Floor,3,28.7157402,77.13514709,Other,1.2721430098018909,18.496708566548616,17.964676813929437,11.715679143396931,125.42,565
Train_0922,Independent Floor,2,28.65109062,77.13269806,Delhi Central,0.2388234105127522,11.64991247051282,11.878829548739704,8.666552172763165,92.9,282
Train_0923,Independent House,2,28.65226364,77.13159943,Delhi Central,0.0790259017905675,11.726516997396198,12.047418295011871,8.789518418541588,83.61,221
Train_0924,Independent Floor,2,28.58909225,77.30220795,Delhi East,0.0575462272198501,21.617719389536767,9.55858523383847,9.876014505543662,60.39,135
Train_0925,Independent House,2,28.48902321,77.18029785,Delhi South,2.0126067682629496,11.870517735867017,9.036925412141525,17.376588209298756,46.45,116
Train_0926,Independent Floor,2,28.55088806,77.19725799999999,Delhi South,0.6458232343354997,11.025835637351756,2.049079327247196,10.32250500244873,167.23,922
Train_0927,Apartment,1,28.59055519,77.05165863,Dwarka,0.4996886228367334,5.104084341346146,15.500171133140858,17.47647025460222,55.74,159
Train_0928,Independent Floor,3,28.49433517,77.18399048,Delhi South,1.6188800454643288,11.813212385820629,8.368970466609639,16.722519998682188,139.35,246
Train_0929,Independent Floor,1,28.496521,77.17916107,Delhi South,1.186514302724178,11.286710155850187,8.284376470037055,16.595348288217636,57.6,135
Train_0930,Independent Floor,2,28.70510674,77.13969421,North Delhi,0.7452651266410566,17.495407403442275,16.706645151306187,10.586585656483438,78.97,270
Train_0931,Independent Floor,1,28.64546967,77.16611481,Delhi Central,0.3101487379770498,12.814694359727584,9.619252981794618,5.35319223897785,50.63,116
Train_0932,Independent Floor,1,28.65018082,77.17016602,Delhi Central,0.5757519410961062,13.469905503875175,9.941107850243244,5.029274602996979,37.16,209
Train_0933,Independent House,1,28.60050774,77.29367065,Delhi East,0.6330412457788821,21.0621567733129,9.190448120001,8.471362407180669,41.81,116
Train_0934,Independent Floor,2,28.47021294,77.1187973,Other,1.357267116336038,9.962099471444652,13.807331994717108,21.462616199319623,91.04,166
Train_0935,Apartment,1,28.57263374,77.23251343,Delhi South,0.4478908254518514,14.59826941046207,2.5006389325473584,7.7412763793041,139.35,861
Train_0936,Apartment,1,28.64745522,77.16320801,Delhi Central,0.6482147424578654,12.81533540690279,9.940416530595584,5.657087218039745,27.87,159
Train_0937,Independent Floor,4,28.51979065,77.21231842,Delhi South,1.1731100607319136,13.08433451088578,5.235296537428482,13.53593500654436,185.81,430
Train_0938,Independent Floor,3,28.54216385,77.25347137,Delhi South,0.4984880973759143,16.578505970539243,5.240172147661792,11.487830480902172,167.23,639
Train_0939,Apartment,3,28.60183716,77.05079651,Dwarka,1.4475285470381294,6.168360836029893,15.841233311797383,17.192458379129274,157.94,492
Train_0940,Independent Floor,2,28.59221077,77.3052063,Delhi East,0.5054009168519267,21.968704648130096,9.934323644647248,9.918852257378276,45.52,129
Train_0941,Apartment,2,28.673898699999995,77.10656738,West Delhi,0.6726793511066284,13.361512933485516,15.451505150572943,11.714183644904804,69.68,184
Train_0942,Apartment,3,28.56572151,77.23930359,Delhi South,0.5440818696645436,15.177681966845055,3.084416781752416,8.614990106280047,167.23,676
Train_0943,Apartment,1,28.52330589,77.20890808,Delhi South,0.8110193638255286,12.652560547209776,4.828255172858958,13.172100868123133,27.87,61
Train_0944,Independent Floor,2,28.62075615,77.0562973,West Delhi,0.1219504367542149,7.809112404429988,15.978638708105956,16.2424609459587,74.32,147
Train_0945,Independent Floor,3,28.56472588,77.19491577,Delhi South,1.006558047518442,10.841832644027162,1.283194033519865,8.895941298037975,167.23,897
Train_0946,Apartment,2,28.64199257,77.26996613,Other,1.5047755665640865,20.53415520732671,10.31019141048993,4.817001206408501,108.7,159
Train_0947,Apartment,1,28.5607338,77.25507355,Delhi South,0.8696216444073902,16.68619938970401,4.674495553497094,9.582586028207391,46.45,147
Train_0948,Apartment,3,28.6655941,77.12814331,Delhi Central,0.8619592449079797,12.984171859529178,13.43266104584112,9.428077024308717,167.23,492
Train_0949,Apartment,3,28.73215294,77.14132690000001,Dwarka,0.601655287487334,20.411145544781085,19.438155546671656,12.67572978946069,163.32,307
Train_0950,Independent Floor,1,28.5992012,77.29612732,Delhi East,0.5771634948851625,21.261769662521186,9.354221789872607,8.751811575163524,27.87,98
Train_0951,Independent Floor,3,28.55068016,77.23809052,Delhi South,0.6400953509615175,15.019842909963666,3.463678780437011,10.230067156946042,153.29,799
Train_0952,Independent Floor,3,28.68790245,77.18058777,North Delhi,1.661170698394295,17.47196135997643,13.676546709953548,6.449446200161168,167.23,615
Train_0953,Independent Floor,3,28.69636154,77.13963318,North Delhi,0.2166328972707935,16.57395056520215,15.825094577774983,9.974592770620935,167.23,615
Train_0954,Independent Floor,2,28.55745506,77.24910736,Delhi South,0.7184232845829207,16.092607443150968,4.173484875201446,9.741474160616644,92.9,258
Train_0955,Independent Floor,3,28.65918159,77.30645752,Delhi East,1.1806685414954072,24.57850595277654,14.06335913230918,8.605033310405634,158.86,492
Train_0956,Apartment,1,28.67159081,77.10518646,West Delhi,0.8320036139228457,13.08772191321146,15.344057490626875,11.768405668287375,55.74,147
Train_0957,Independent Floor,1,28.64888,77.16664886,Delhi Central,0.4949736739831512,13.14458865772006,9.941578557073434,5.3441412898737,50.35,153
Train_0958,Independent Floor,2,28.62486076,77.11087036,West Delhi,1.821563282492523,8.166428291006973,11.455366665709263,10.900191216100849,92.9,246
Train_0959,Independent Floor,2,28.706731800000004,77.17115784,Delhi North,0.8635340190106235,18.83315609342628,15.910705496855062,8.683134929067926,74.32,319
Train_0960,Apartment,1,28.59078217,77.30392456,Delhi East,0.3046506320274125,21.816283016773166,9.77002592979524,9.904054062233632,19.51,73
Train_0961,Independent Floor,3,28.69774628,77.18962859999999,North Delhi,0.6986248691510519,18.86746835542371,14.614552689444954,6.914370800649357,125.42,430
Train_0962,Independent Floor,3,28.69661713,77.13305664,Delhi Central,0.7270174432648483,16.403839649827052,16.131784504950925,10.50892296975084,232.26,799
Train_0963,Independent Floor,2,28.64843178,77.11317444,West Delhi,0.5263691321906308,10.734604856514771,12.938048444938673,10.539205010901576,120.77,301
Train_0964,Independent Floor,2,28.59197426,77.30606079,Delhi East,0.5492604811430478,22.045938731858204,10.007222139892814,10.00301119041443,44.59,98
Train_0965,Independent Floor,2,28.56053925,77.15879822,Delhi South,0.3785511657789171,7.279959305677058,4.846061558612034,10.842900989190824,104.52,676
Train_0966,Independent Floor,2,28.50056839,77.18755341,Delhi South,1.3713402990505257,11.732512155835186,7.609685667356379,15.9740920931124,74.32,221
Train_0967,Independent Floor,2,28.55652428,77.25876617,Delhi South,0.467785271303141,17.036275527044168,5.116213869834601,10.14771210230163,104.52,442
Train_0968,Apartment,2,28.656744,77.13632965,Delhi Central,0.6284528364642468,12.366662416289692,12.169747138409182,8.415381986959689,60.39,221
Train_0969,Apartment,4,28.57352257,77.04216766,Dwarka,1.6040111946352946,4.643156742558776,16.222723557724496,19.02604664716277,219.07,430
Train_0970,Independent Floor,1,28.65138626,77.16853333,Delhi Central,0.7058543733517109,13.477089824658073,10.12481582644426,5.212015366617899,32.52,141
Train_0971,Independent Floor,2,28.63890648,77.29275513,Delhi East,0.3673946566272094,22.38180186754689,11.5236221249978,7.051941232944513,74.32,172
Train_0972,Independent Floor,3,28.66976357,77.10059357,West Delhi,0.9892340429687227,12.825399666672832,15.491886869808436,12.146571631662278,167.23,430
Train_0973,Independent Floor,4,28.66575813,77.08764648,West Delhi,1.618127707569344,12.290067148317494,16.069508801879515,13.27803193811319,250.84,615
Train_0974,Apartment,3,28.66892624,77.16422272,Delhi Central,0.7797405590518274,14.840449399411291,12.08826399008482,6.292005720316235,167.23,553
Train_0975,Apartment,3,28.58175087,77.06841278,Dwarka,0.8808692170233021,3.374746782285761,13.737069211495813,16.30858683862838,195.1,393
Train_0976,Independent Floor,3,28.64170456,77.27043915,Other,1.4592243979290729,20.56006956005418,10.311851340863676,4.863147270316583,116.13,356
Train_0977,Independent Floor,2,28.4943409,77.18405151,Delhi South,1.6216331624158191,11.817767803349014,8.366698669431692,16.720618207523025,111.48,196
Train_0978,Independent Floor,2,28.650617600000004,77.11177826,West Delhi,0.7759928599441409,10.934814788584609,13.205169937186447,10.694922715164,69.68,215
Train_0979,Independent Floor,2,28.71196938,77.11113739,Other,0.532671145281675,17.599507672908146,18.654229741580767,13.241182058760828,65.03,153
Train_0980,Apartment,3,28.62952423,77.31233978,Delhi Central,0.3505413305160206,23.75620287070112,12.360417815158865,9.061458796979691,139.35,344
Train_0981,Independent Floor,2,28.65294647,77.30228424,Delhi East,0.5327714041734003,23.89754367650732,13.2819527431567,8.073115393571848,92.9,172
Train_0982,Independent Floor,1,28.49084854,77.18083191,Delhi South,1.8339155873795243,11.788813044741794,8.828241298228075,17.16770144437988,83.61,184
Train_0983,Independent Floor,3,28.50088692,77.18677521,Delhi South,1.319052068944078,11.649012164624718,7.595891404471672,15.95519081816269,148.64,282
Train_0984,Independent Floor,3,28.73765564,77.12229156,West Delhi,1.6123540050568783,20.586274896988968,20.693214940422823,14.33848523857351,102.19,356
Train_0985,Independent Floor,3,28.64247131,77.28662109,Delhi East,0.5756306848746557,22.008661660143098,11.386280722460766,6.445847895272744,139.35,430
Train_0986,Independent Floor,1,28.65286446,77.16996765,Delhi Central,0.8690164540963622,13.692433552212284,10.224973332687114,5.112003647274448,41.81,123
Train_0987,Apartment,1,28.52284431,77.20405579,Delhi South,0.4420447472157422,12.21173603992265,4.891990608086035,13.272899675753935,41.81,369
Train_0988,Independent Floor,3,28.67739105,77.19543457,North Delhi,1.230999592477943,17.367690462078368,12.309678806016638,4.663403635970716,157.94,430
Train_0989,Independent Floor,1,28.65504265,77.16960144,Delhi Central,1.1081261228964536,13.86309888864806,10.463104840515584,5.2100110006556095,78.97,270
Train_0990,Independent Floor,3,28.62151146,77.0892334,West Delhi,0.790310354826536,7.396231956614326,13.084706788897352,13.048386908802303,125.42,430
Train_0991,Independent Floor,1,28.636419300000004,77.29275513,Delhi East,0.3984852661671066,22.26876208722985,11.334433398591257,7.0694920893040685,51.1,92
Train_0992,Independent Floor,3,28.53500366,77.26415253,Other,1.064291527775794,17.702015381786985,6.547409811874054,12.565813018360462,88.26,184
Train_0993,Apartment,1,28.67582893,77.2637558,Delhi East,0.7265648017768791,22.053647728513887,13.258569024819993,5.658906216513985,41.81,184
Train_0994,Independent Floor,2,28.69507027,77.22549438,North Delhi,0.8779418613367492,20.759912245341816,14.314366461292588,5.9335797144692135,120.77,369
Train_0995,Apartment,2,28.57328987,77.22193909,Other,0.5578147028959939,13.584439018003414,1.555603204480876,7.582816461132325,167.23,393
Train_0996,Independent Floor,1,28.65456581,77.16933441,Delhi Central,1.0547796622497667,13.805154181249993,10.423160282538294,5.220378104232919,46.45,184
Train_0997,Independent Floor,2,28.69997215,77.19189453,North Delhi,0.3700680973891597,19.19501226215856,14.834573609070258,7.045399054456553,130.06,492
Train_0998,Apartment,2,28.63445282,77.07155609,Other,0.8508806481090337,8.909949233199864,15.28791211306162,14.60485510122159,271.74,1476
Train_0999,Independent Floor,3,28.69555092,77.14060974,West Delhi,0.2727664588108153,16.520367758182328,15.703475002008467,9.844226497859935,185.81,369
Train_1000,Apartment,3,28.61607552,77.29823303,Delhi East,0.8175003901961659,21.9641090701036,10.392074789586852,8.096010144716766,116.13,282
Train_1001,Independent Floor,3,28.52209663,77.21015167,Delhi South,0.9732936542391324,12.807021956255216,4.966378718475196,13.295616215406438,167.23,861
Train_1002,Independent Floor,1,28.52219963,77.21025085,Delhi South,0.9849099005050768,12.813090713904302,4.955434853633741,13.2834851827731,41.81,184
Train_1003,Independent Floor,1,28.63553047,77.11139679,Delhi Central,0.835395110775364,9.310921484897737,12.117912219322587,10.70906960085665,41.81,104
Train_1004,Independent Floor,3,28.64162636,77.12093353,West Delhi,0.816700758850563,10.245533319942838,11.868347096346024,9.754476559671188,148.64,430
Train_1005,Apartment,2,28.67269325,77.10397339,West Delhi,0.6784415659760613,13.19097683660704,15.514042224136478,11.916831404232878,65.03,184
Train_1006,Independent Floor,3,28.49585533,77.18688202,Delhi South,1.6659886752909017,11.954085467588296,8.131443193470654,16.498954595003205,139.35,196
Train_1007,Independent Floor,1,28.56328964,77.24246979,Delhi South,0.6566344887909223,15.468173212261467,3.414670196753103,8.947220562351399,83.61,221
Train_1008,Independent Floor,2,28.64159775,77.12139893,West Delhi,0.8296685746455583,10.258410263787772,11.833582442575953,9.708977496075509,130.06,430
Train_1009,Independent Floor,3,28.51258278,77.20004272,Delhi South,0.88316370598006,12.226566067475256,6.063257747895193,14.451912636474653,130.06,295
Train_1010,Independent Floor,1,28.52076912,77.20165253,Delhi South,0.1284702837271283,12.057166151783075,5.14356666174323,13.531550678059675,65.03,184
Train_1011,Apartment,3,28.55782318,77.05976868,Dwarka,0.6543946130965066,2.458571338149946,14.519500676618897,18.280986316386684,144.93,381
Train_1012,Apartment,3,28.59317017,77.0355072,Dwarka,0.5152335594211486,6.413384259209938,17.106349689384977,18.892797766160523,195.1,430
Train_1013,Independent Floor,2,28.6466217,77.1726532,Delhi Central,0.3755319278108109,13.31889277959923,9.484970621291096,4.729134969751333,167.23,492
Train_1014,Independent Floor,3,28.70433044,77.14995575,Other,0.9671213635549069,17.749251645591865,16.25193730911279,9.797816682794226,125.42,455
Train_1015,Independent Floor,3,28.57177353,77.07678223,Dwarka,1.1632688798090434,2.023512078596556,12.83091408371965,16.068384378974006,176.52,405
Train_1016,Apartment,3,28.53427887,77.20841217,Delhi Central,0.7970973311195834,12.323044143605715,3.611423742173867,11.96590395495302,120.77,393
Train_1017,Independent Floor,1,28.56160736,77.24806976,Delhi South,0.4850024756185228,16.005551070481197,3.98239926755352,9.271496955535092,37.16,123
Train_1018,Independent Floor,1,28.60354614,77.29105377,Delhi East,0.2146779192218438,20.89777121982973,9.10231414352639,8.07554917783608,23.23,61
Train_1019,Independent Floor,3,28.53423309,77.20944977,Delhi South,0.860933085391979,12.423776770938574,3.6195867951955134,11.961186434203563,116.13,553
Train_1020,Independent Floor,2,28.63550949,77.27023315,Other,0.8511381230620537,20.230278325736748,9.755554132518943,4.891503732465621,50.17,147
Train_1021,Apartment,4,28.59079552,77.0335083,Dwarka,0.7213424942643603,6.394399228622396,17.256850555190187,19.15632212670633,278.71,676
Train_1022,Apartment,3,28.52662277,77.15737152,Delhi South,2.810837729873787,7.774124221483015,6.651787690383142,14.178928703677323,185.81,492
Train_1023,Independent Floor,1,28.59229469,77.30601501,Delhi East,0.5686872319774063,22.048154323198062,10.012846033315313,9.979735682760897,46.45,147
Train_1024,Apartment,3,28.70303726,77.13249207,North Delhi,0.015659195927034,17.071139270829523,16.793241482409247,10.979502065005734,111.48,430
Train_1025,Independent Floor,2,28.5992012,77.29612732,Delhi East,0.5771634948851625,21.261769662521186,9.354221789872607,8.751811575163524,69.68,209
Train_1026,Independent Floor,2,28.66496086,77.10932159,Other,1.3969778122554062,12.434163986053283,14.524973603365192,11.189627680751991,69.68,233
Train_1027,Independent Floor,2,28.67222023,77.1114502,West Delhi,0.5680359913287055,13.263887755949316,15.004813745220964,11.202992824380969,92.9,211
Train_1028,Apartment,3,28.60027313,77.04862213,Dwarka,1.1762086502561926,6.14253249814318,16.00668565880058,17.442982711500406,153.29,381
Train_1029,Apartment,3,28.572519300000003,77.04472351,Dwarka,1.553728542907286,4.369751767184223,15.968246249358254,18.841940431578443,163.32,369
Train_1030,Apartment,1,28.64194107,77.18658447,Delhi West,0.2874522562715738,13.871833361929957,8.576118593554199,3.335681901934996,18.58,147
Train_1031,Independent Floor,2,28.49837875,77.18736267,Delhi South,1.5175627110584131,11.843121392787946,7.848978988809261,16.215535983307724,111.48,332
Train_1032,Independent Floor,1,28.644258500000003,77.18898773,North Delhi,0.060790044316667,14.219303516356494,8.773232229732482,3.113506315025506,72.46,172
Train_1033,Independent House,1,28.6441555,77.16454315,Delhi Central,0.4708199009410209,12.605110860760684,9.554623920560813,5.497301696662939,62.8,221
Train_1034,Independent Floor,1,28.60411072,77.2895813,Delhi East,0.0743256839612243,20.77491670705737,9.002173536077555,7.920125045683994,39.02,123
Train_1035,Apartment,1,28.60188675,77.02755737,Dwarka,0.1624730681662381,7.638409015149524,18.05526057510501,19.39626952140652,46.45,184
Train_1036,Independent Floor,2,28.7035408,77.15314484,North Delhi,0.8511005701855164,17.782677427666925,16.06350311655182,9.517168609181242,83.61,196
Train_1037,Independent Floor,1,28.63904953,77.18388367,Delhi West,0.6535457567552801,13.459312040613664,8.33580673905762,3.611655180946619,18.58,221
Train_1038,Independent Floor,2,28.62041092,77.05623627,West Delhi,0.1601743629032851,7.775497287847471,15.969939496159922,16.253903504315137,54.35,172
Train_1039,Apartment,1,28.49907303,77.19116974,Delhi South,1.6019755437701644,12.121484127706957,7.687141822936093,16.069037085873024,46.45,110
Train_1040,Apartment,1,28.60237312,77.03781128,Dwarka,0.7221400167421363,6.978885277207665,17.08927869173763,18.408351773773767,60.39,196
Train_1041,Apartment,2,28.62405586,77.08020782,West Delhi,0.6374499873063524,7.677214387932797,13.998579646477245,13.875975964413884,139.35,270
