ID,착과량(int)
TEST_1553,548
TEST_1554,450
TEST_1555,252
TEST_1556,643
TEST_1557,723
TEST_1558,136
TEST_1559,350
TEST_1560,439
TEST_1561,250
TEST_1562,518
TEST_1563,152
TEST_1564,451
TEST_1565,248
TEST_1566,664
TEST_1567,250
TEST_1568,563
TEST_1569,561
TEST_1570,752
TEST_1571,37
TEST_1572,656
TEST_1573,467
TEST_1574,662
TEST_1575,124
TEST_1576,177
TEST_1577,565
TEST_1578,652
TEST_1579,651
TEST_1580,340
TEST_1581,727
TEST_1582,452
TEST_1583,354
TEST_1584,450
TEST_1585,445
TEST_1586,257
TEST_1587,775
TEST_1588,537
TEST_1589,361
TEST_1590,255
TEST_1591,334
TEST_1592,655
TEST_1593,548
TEST_1594,52
TEST_1595,742
TEST_1596,719
TEST_1597,594
TEST_1598,545
TEST_1599,225
TEST_1600,651
TEST_1601,146
TEST_1602,536
TEST_1603,690
TEST_1604,158
TEST_1605,554
TEST_1606,364
TEST_1607,750
TEST_1608,260
TEST_1609,252
TEST_1610,454
TEST_1611,371
TEST_1612,420
TEST_1613,188
TEST_1614,175
TEST_1615,353
TEST_1616,245
TEST_1617,179
TEST_1618,354
TEST_1619,548
TEST_1620,153
TEST_1621,470
TEST_1622,456
TEST_1623,156
TEST_1624,440
TEST_1625,644
TEST_1626,743
TEST_1627,345
TEST_1628,713
TEST_1629,656
TEST_1630,627
TEST_1631,27
TEST_1632,645
TEST_1633,257
TEST_1634,455
TEST_1635,452
TEST_1636,62
TEST_1637,453
TEST_1638,255
TEST_1639,249
TEST_1640,62
TEST_1641,349
TEST_1642,530
TEST_1643,164
TEST_1644,444
TEST_1645,245
TEST_1646,752
TEST_1647,355
TEST_1648,244
TEST_1649,59
TEST_1650,248
TEST_1651,711
TEST_1652,23
TEST_1653,153
TEST_1654,40
TEST_1655,359
TEST_1656,754
TEST_1657,124
TEST_1658,641
TEST_1659,234
TEST_1660,519
TEST_1661,763
TEST_1662,111
TEST_1663,358
TEST_1664,397
TEST_1665,626
TEST_1666,160
TEST_1667,162
TEST_1668,61
TEST_1669,151
TEST_1670,527
TEST_1671,360
TEST_1672,345
TEST_1673,557
TEST_1674,448
TEST_1675,71
TEST_1676,359
TEST_1677,635
TEST_1678,147
TEST_1679,450
TEST_1680,575
TEST_1681,334
TEST_1682,358
TEST_1683,478
TEST_1684,354
TEST_1685,564
TEST_1686,346
TEST_1687,568
TEST_1688,39
TEST_1689,534
TEST_1690,747
TEST_1691,156
TEST_1692,375
TEST_1693,558
TEST_1694,749
TEST_1695,523
TEST_1696,45
TEST_1697,253
TEST_1698,242
TEST_1699,310
TEST_1700,450
TEST_1701,253
TEST_1702,250
TEST_1703,32
TEST_1704,763
TEST_1705,577
TEST_1706,392
TEST_1707,758
TEST_1708,649
TEST_1709,469
TEST_1710,434
TEST_1711,317
TEST_1712,651
TEST_1713,356
TEST_1714,437
TEST_1715,565
TEST_1716,249
TEST_1717,632
TEST_1718,639
TEST_1719,374
TEST_1720,533
TEST_1721,170
TEST_1722,652
TEST_1723,148
TEST_1724,149
TEST_1725,644
TEST_1726,143
TEST_1727,243
TEST_1728,174
TEST_1729,234
TEST_1730,557
TEST_1731,37
TEST_1732,250
TEST_1733,687
TEST_1734,150
TEST_1735,468
TEST_1736,758
TEST_1737,262
TEST_1738,279
TEST_1739,159
TEST_1740,336
TEST_1741,660
TEST_1742,265
TEST_1743,223
TEST_1744,51
TEST_1745,139
TEST_1746,509
TEST_1747,458
TEST_1748,354
TEST_1749,253
TEST_1750,242
TEST_1751,659
TEST_1752,531
TEST_1753,457
TEST_1754,151
TEST_1755,643
TEST_1756,449
TEST_1757,218
TEST_1758,131
TEST_1759,166
TEST_1760,226
TEST_1761,649
TEST_1762,572
TEST_1763,758
TEST_1764,658
TEST_1765,458
TEST_1766,450
TEST_1767,53
TEST_1768,346
TEST_1769,357
TEST_1770,643
TEST_1771,660
TEST_1772,441
TEST_1773,573
TEST_1774,426
TEST_1775,432
TEST_1776,251
TEST_1777,752
TEST_1778,642
TEST_1779,447
TEST_1780,229
TEST_1781,32
TEST_1782,182
TEST_1783,543
TEST_1784,544
TEST_1785,253
TEST_1786,432
TEST_1787,49
TEST_1788,336
TEST_1789,113
TEST_1790,653
TEST_1791,339
TEST_1792,121
TEST_1793,563
TEST_1794,38
TEST_1795,655
TEST_1796,250
TEST_1797,23
TEST_1798,244
TEST_1799,644
TEST_1800,363
TEST_1801,451
TEST_1802,650
TEST_1803,552
TEST_1804,251
TEST_1805,632
TEST_1806,437
TEST_1807,761
TEST_1808,456
TEST_1809,637
TEST_1810,138
TEST_1811,632
TEST_1812,550
TEST_1813,528
TEST_1814,639
TEST_1815,149
TEST_1816,537
TEST_1817,554
TEST_1818,435
TEST_1819,253
TEST_1820,130
TEST_1821,651
TEST_1822,106
TEST_1823,644
TEST_1824,52
TEST_1825,231
TEST_1826,751
TEST_1827,249
TEST_1828,151
TEST_1829,238
TEST_1830,144
TEST_1831,35
TEST_1832,337
TEST_1833,554
TEST_1834,335
TEST_1835,637
TEST_1836,626
TEST_1837,216
TEST_1838,48
TEST_1839,61
TEST_1840,192
TEST_1841,605
TEST_1842,35
TEST_1843,768
TEST_1844,11
TEST_1845,26
TEST_1846,191
TEST_1847,664
TEST_1848,30
TEST_1849,737
TEST_1850,267
TEST_1851,255
TEST_1852,342
TEST_1853,457
TEST_1854,235
TEST_1855,750
TEST_1856,522
TEST_1857,662
TEST_1858,557
TEST_1859,356
TEST_1860,457
TEST_1861,449
TEST_1862,620
TEST_1863,463
TEST_1864,738
TEST_1865,571
TEST_1866,528
TEST_1867,557
TEST_1868,55
TEST_1869,645
TEST_1870,635
TEST_1871,136
TEST_1872,342
TEST_1873,355
TEST_1874,568
TEST_1875,638
TEST_1876,759
TEST_1877,27
TEST_1878,148
TEST_1879,622
TEST_1880,242
TEST_1881,261
TEST_1882,548
TEST_1883,141
TEST_1884,738
TEST_1885,510
TEST_1886,656
TEST_1887,224
TEST_1888,249
TEST_1889,680
TEST_1890,560
TEST_1891,39
TEST_1892,230
TEST_1893,216
TEST_1894,366
TEST_1895,636
TEST_1896,652
TEST_1897,69
TEST_1898,343
TEST_1899,660
TEST_1900,338
TEST_1901,651
TEST_1902,407
TEST_1903,531
TEST_1904,262
TEST_1905,257
TEST_1906,533
TEST_1907,552
TEST_1908,643
TEST_1909,588
TEST_1910,65
TEST_1911,445
TEST_1912,648
TEST_1913,240
TEST_1914,748
TEST_1915,543
TEST_1916,359
TEST_1917,340
TEST_1918,344
TEST_1919,51
TEST_1920,670
TEST_1921,157
TEST_1922,744
TEST_1923,36
TEST_1924,551
TEST_1925,455
TEST_1926,563
TEST_1927,540
TEST_1928,47
TEST_1929,451
TEST_1930,27
TEST_1931,36
TEST_1932,565
TEST_1933,268
TEST_1934,347
TEST_1935,460
TEST_1936,345
TEST_1937,566
TEST_1938,466
TEST_1939,252
TEST_1940,61
TEST_1941,408
TEST_1942,648
TEST_1943,556
TEST_1944,349
TEST_1945,447
TEST_1946,57
TEST_1947,189
TEST_1948,260
TEST_1949,450
TEST_1950,454
TEST_1951,655
TEST_1952,239
TEST_1953,156
TEST_1954,744
TEST_1955,545
TEST_1956,442
TEST_1957,448
TEST_1958,590
TEST_1959,35
TEST_1960,147
TEST_1961,343
TEST_1962,569
TEST_1963,264
TEST_1964,41
TEST_1965,21
TEST_1966,546
TEST_1967,592
TEST_1968,757
TEST_1969,360
TEST_1970,144
TEST_1971,125
TEST_1972,531
TEST_1973,126
TEST_1974,603
TEST_1975,304
TEST_1976,526
TEST_1977,765
TEST_1978,143
TEST_1979,744
TEST_1980,432
TEST_1981,450
TEST_1982,687
TEST_1983,563
TEST_1984,342
TEST_1985,153
TEST_1986,363
TEST_1987,173
TEST_1988,364
TEST_1989,753
TEST_1990,723
TEST_1991,247
TEST_1992,8
TEST_1993,354
TEST_1994,405
TEST_1995,258
TEST_1996,37
TEST_1997,337
TEST_1998,352
TEST_1999,546
TEST_2000,231
TEST_2001,637
TEST_2002,175
TEST_2003,744
TEST_2004,406
TEST_2005,343
TEST_2006,241
TEST_2007,138
TEST_2008,248
TEST_2009,459
TEST_2010,652
TEST_2011,643
TEST_2012,551
TEST_2013,509
TEST_2014,236
TEST_2015,366
TEST_2016,231
TEST_2017,220
TEST_2018,531
TEST_2019,350
TEST_2020,452
TEST_2021,641
TEST_2022,149
TEST_2023,449
TEST_2024,467
TEST_2025,344
TEST_2026,698
TEST_2027,125
TEST_2028,147
TEST_2029,680
TEST_2030,37
TEST_2031,448
TEST_2032,179
TEST_2033,251
TEST_2034,163
TEST_2035,347
TEST_2036,159
TEST_2037,204
TEST_2038,260
TEST_2039,657
TEST_2040,450
TEST_2041,134
TEST_2042,267
TEST_2043,192
TEST_2044,555
TEST_2045,590
TEST_2046,100
TEST_2047,534
TEST_2048,306
TEST_2049,252
TEST_2050,755
TEST_2051,427
TEST_2052,558
TEST_2053,648
TEST_2054,454
TEST_2055,361
TEST_2056,240
TEST_2057,155
TEST_2058,541
TEST_2059,662
TEST_2060,139
TEST_2061,360
TEST_2062,657
TEST_2063,748
TEST_2064,649
TEST_2065,544
TEST_2066,537
TEST_2067,254
TEST_2068,457
TEST_2069,394
TEST_2070,356
TEST_2071,247
TEST_2072,621
TEST_2073,750
TEST_2074,461
TEST_2075,475
TEST_2076,456
TEST_2077,532
TEST_2078,347
TEST_2079,308
TEST_2080,562
TEST_2081,362
TEST_2082,660
TEST_2083,39
TEST_2084,343
TEST_2085,158
TEST_2086,354
TEST_2087,139
TEST_2088,34
TEST_2089,752
TEST_2090,46
TEST_2091,623
TEST_2092,744
TEST_2093,357
TEST_2094,242
TEST_2095,270
TEST_2096,549
TEST_2097,535
TEST_2098,742
TEST_2099,137
TEST_2100,250
TEST_2101,250
TEST_2102,448
TEST_2103,445
TEST_2104,735
TEST_2105,349
TEST_2106,190
TEST_2107,245
TEST_2108,336
TEST_2109,462
TEST_2110,152
TEST_2111,222
TEST_2112,655
TEST_2113,749
TEST_2114,642
TEST_2115,361
TEST_2116,635
TEST_2117,647
TEST_2118,100
TEST_2119,27
TEST_2120,550
TEST_2121,153
TEST_2122,555
TEST_2123,446
TEST_2124,566
TEST_2125,542
TEST_2126,655
TEST_2127,686
TEST_2128,327
TEST_2129,471
TEST_2130,182
TEST_2131,550
TEST_2132,557
TEST_2133,26
TEST_2134,264
TEST_2135,653
TEST_2136,221
TEST_2137,583
TEST_2138,31
TEST_2139,690
TEST_2140,330
TEST_2141,425
TEST_2142,551
TEST_2143,449
TEST_2144,282
TEST_2145,358
TEST_2146,61
TEST_2147,341
TEST_2148,445
TEST_2149,148
TEST_2150,417
TEST_2151,148
TEST_2152,651
TEST_2153,135
TEST_2154,159
TEST_2155,335
TEST_2156,347
TEST_2157,760
TEST_2158,62
TEST_2159,739
TEST_2160,332
TEST_2161,334
TEST_2162,449
TEST_2163,634
TEST_2164,257
TEST_2165,533
TEST_2166,156
TEST_2167,34
TEST_2168,322
TEST_2169,451
TEST_2170,347
TEST_2171,648
TEST_2172,636
TEST_2173,360
TEST_2174,160
TEST_2175,149
TEST_2176,449
TEST_2177,136
TEST_2178,663
TEST_2179,558
TEST_2180,559
TEST_2181,236
TEST_2182,451
TEST_2183,250
TEST_2184,760
TEST_2185,657
TEST_2186,32
TEST_2187,460
TEST_2188,762
TEST_2189,461
TEST_2190,770
TEST_2191,145
TEST_2192,654
TEST_2193,547
TEST_2194,252
TEST_2195,246
TEST_2196,448
TEST_2197,450
TEST_2198,355
TEST_2199,644
TEST_2200,164
TEST_2201,636
TEST_2202,549
TEST_2203,761
TEST_2204,319
TEST_2205,373
TEST_2206,229
TEST_2207,136
